"gene","modules","cell_type","module_name","name","merge_module"
"AFG2A","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"AGFG1","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"AGO3","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"AKAP13","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"ANKH","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"ANKRD11","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"ANKRD28","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"ANKRD44","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"ARFGEF1","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"ARID1A","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"ARID1B","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"ARMC8","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"ASXL1","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"ATXN1","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"ATXN2","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"BAZ2B","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"C2CD3","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"CAB39","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"CAMK1D","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"CBFA2T2","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"CCNY","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"CDK13","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"CDKAL1","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"CELF2","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"CERS5","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"CHD6","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"CLASP2","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"CNOT2","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"CREBBP","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"CUL3","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"DIAPH2","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"DLG1","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"ETV6","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"EZH1","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"FBXL20","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"FBXO11","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"FBXW4","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"FNIP1","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"FOXK1","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"FOXN3","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"FTO","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"FTX","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"GATAD2B","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"GPATCH8","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"HEATR5B","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"HELZ","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"JARID2","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"KANSL1","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"KAT6B","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"KDM2A","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"KDM2B","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"KMT2C","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"KMT5B","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"LCOR","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"LONP2","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"LRCH1","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"MALAT1","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"MAP2K6","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"MBNL1","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"MED13L","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"MFSD8","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"NCK1","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"NEAT1","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"NRF1","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"NUP153","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"OGA","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"PAN3","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"PDS5A","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"PHC3","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"PICALM","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"PLCL2","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"POGZ","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"PRDM2","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"PRH1","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"PSME4","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"PTBP2","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"PUM1","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"R3HDM2","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"RANBP9","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"RAPGEF1","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"RASSF3","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"RNF169","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"RUNX1","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"S100PBP","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"SCAPER","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"SEC23A","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"SETD5","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"SFMBT2","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"SGK3","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"SIK3","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"SLC16A1-AS1","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"SLC20A2","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"SMG1","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"SMG6","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"SOS1","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"SOS2","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"SPG11","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"SPPL3","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"ST6GAL1","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"STAG1","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"STAU2","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"SUSD6","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"SYMPK","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"THADA","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"TLK2","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"TMEM154","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"TMEM87A","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"TRIM33","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"TRMT10B","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"UBE2H","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"UBE2K","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"UBE2W","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"UBE3C","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"VEZT","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"VMP1","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"VPS13B","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"VTI1A","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"WDR20","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"WDR26","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"WDR37","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"WIPF2","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"YTHDF3","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"ZCCHC2","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"ZMYM2","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"ZNF131","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"ZNF148","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"ZNF33A","2_46","other_T","other_T_10_2","other_T_10_2: Polycomb repressive complex","other_T_12"
"AEBP2","2_47","other_T","other_T_10_3","other_T_10_3: Leukemia, Biphenotypic, Acute","other_T_12"
"AHCTF1","2_47","other_T","other_T_10_3","other_T_10_3: Leukemia, Biphenotypic, Acute","other_T_12"
"ANKRD17","2_47","other_T","other_T_10_3","other_T_10_3: Leukemia, Biphenotypic, Acute","other_T_12"
"ARB2A","2_47","other_T","other_T_10_3","other_T_10_3: Leukemia, Biphenotypic, Acute","other_T_12"
"ARID2","2_47","other_T","other_T_10_3","other_T_10_3: Leukemia, Biphenotypic, Acute","other_T_12"
"ASB3","2_47","other_T","other_T_10_3","other_T_10_3: Leukemia, Biphenotypic, Acute","other_T_12"
"ASH1L","2_47","other_T","other_T_10_3","other_T_10_3: Leukemia, Biphenotypic, Acute","other_T_12"
"ATF7IP","2_47","other_T","other_T_10_3","other_T_10_3: Leukemia, Biphenotypic, Acute","other_T_12"
"ATM","2_47","other_T","other_T_10_3","other_T_10_3: Leukemia, Biphenotypic, Acute","other_T_12"
"ATP9B","2_47","other_T","other_T_10_3","other_T_10_3: Leukemia, Biphenotypic, Acute","other_T_12"
"BBX","2_47","other_T","other_T_10_3","other_T_10_3: Leukemia, Biphenotypic, Acute","other_T_12"
"BCL11B","2_47","other_T","other_T_10_3","other_T_10_3: Leukemia, Biphenotypic, Acute","other_T_12"
"BIRC6","2_47","other_T","other_T_10_3","other_T_10_3: Leukemia, Biphenotypic, Acute","other_T_12"
"BPTF","2_47","other_T","other_T_10_3","other_T_10_3: Leukemia, Biphenotypic, Acute","other_T_12"
"CAMK2D","2_47","other_T","other_T_10_3","other_T_10_3: Leukemia, Biphenotypic, Acute","other_T_12"
"CCDC66","2_47","other_T","other_T_10_3","other_T_10_3: Leukemia, Biphenotypic, Acute","other_T_12"
"CEP192","2_47","other_T","other_T_10_3","other_T_10_3: Leukemia, Biphenotypic, Acute","other_T_12"
"CEPT1","2_47","other_T","other_T_10_3","other_T_10_3: Leukemia, Biphenotypic, Acute","other_T_12"
"CHD2","2_47","other_T","other_T_10_3","other_T_10_3: Leukemia, Biphenotypic, Acute","other_T_12"
"CLINT1","2_47","other_T","other_T_10_3","other_T_10_3: Leukemia, Biphenotypic, Acute","other_T_12"
"COA1","2_47","other_T","other_T_10_3","other_T_10_3: Leukemia, Biphenotypic, Acute","other_T_12"
"CSNK1G1","2_47","other_T","other_T_10_3","other_T_10_3: Leukemia, Biphenotypic, Acute","other_T_12"
"CSPP1","2_47","other_T","other_T_10_3","other_T_10_3: Leukemia, Biphenotypic, Acute","other_T_12"
"CTCF","2_47","other_T","other_T_10_3","other_T_10_3: Leukemia, Biphenotypic, Acute","other_T_12"
"CTDSPL2","2_47","other_T","other_T_10_3","other_T_10_3: Leukemia, Biphenotypic, Acute","other_T_12"
"DDX6","2_47","other_T","other_T_10_3","other_T_10_3: Leukemia, Biphenotypic, Acute","other_T_12"
"DOCK11","2_47","other_T","other_T_10_3","other_T_10_3: Leukemia, Biphenotypic, Acute","other_T_12"
"DOCK9","2_47","other_T","other_T_10_3","other_T_10_3: Leukemia, Biphenotypic, Acute","other_T_12"
"ELP2","2_47","other_T","other_T_10_3","other_T_10_3: Leukemia, Biphenotypic, Acute","other_T_12"
"ELP4","2_47","other_T","other_T_10_3","other_T_10_3: Leukemia, Biphenotypic, Acute","other_T_12"
"EPB41","2_47","other_T","other_T_10_3","other_T_10_3: Leukemia, Biphenotypic, Acute","other_T_12"
"FAM193A","2_47","other_T","other_T_10_3","other_T_10_3: Leukemia, Biphenotypic, Acute","other_T_12"
"FNDC3A","2_47","other_T","other_T_10_3","other_T_10_3: Leukemia, Biphenotypic, Acute","other_T_12"
"FRYL","2_47","other_T","other_T_10_3","other_T_10_3: Leukemia, Biphenotypic, Acute","other_T_12"
"GPBP1L1","2_47","other_T","other_T_10_3","other_T_10_3: Leukemia, Biphenotypic, Acute","other_T_12"
"HELB","2_47","other_T","other_T_10_3","other_T_10_3: Leukemia, Biphenotypic, Acute","other_T_12"
"HERC1","2_47","other_T","other_T_10_3","other_T_10_3: Leukemia, Biphenotypic, Acute","other_T_12"
"KAT6A","2_47","other_T","other_T_10_3","other_T_10_3: Leukemia, Biphenotypic, Acute","other_T_12"
"KIAA0586","2_47","other_T","other_T_10_3","other_T_10_3: Leukemia, Biphenotypic, Acute","other_T_12"
"KMT2A","2_47","other_T","other_T_10_3","other_T_10_3: Leukemia, Biphenotypic, Acute","other_T_12"
"LNPEP","2_47","other_T","other_T_10_3","other_T_10_3: Leukemia, Biphenotypic, Acute","other_T_12"
"MAP3K3","2_47","other_T","other_T_10_3","other_T_10_3: Leukemia, Biphenotypic, Acute","other_T_12"
"MAPK8","2_47","other_T","other_T_10_3","other_T_10_3: Leukemia, Biphenotypic, Acute","other_T_12"
"MAVS","2_47","other_T","other_T_10_3","other_T_10_3: Leukemia, Biphenotypic, Acute","other_T_12"
"MBD5","2_47","other_T","other_T_10_3","other_T_10_3: Leukemia, Biphenotypic, Acute","other_T_12"
"MEF2A","2_47","other_T","other_T_10_3","other_T_10_3: Leukemia, Biphenotypic, Acute","other_T_12"
"MT-ND6","2_47","other_T","other_T_10_3","other_T_10_3: Leukemia, Biphenotypic, Acute","other_T_12"
"MTAP","2_47","other_T","other_T_10_3","other_T_10_3: Leukemia, Biphenotypic, Acute","other_T_12"
"MYO5A","2_47","other_T","other_T_10_3","other_T_10_3: Leukemia, Biphenotypic, Acute","other_T_12"
"N4BP1","2_47","other_T","other_T_10_3","other_T_10_3: Leukemia, Biphenotypic, Acute","other_T_12"
"N4BP2L2","2_47","other_T","other_T_10_3","other_T_10_3: Leukemia, Biphenotypic, Acute","other_T_12"
"NIN","2_47","other_T","other_T_10_3","other_T_10_3: Leukemia, Biphenotypic, Acute","other_T_12"
"OPA1","2_47","other_T","other_T_10_3","other_T_10_3: Leukemia, Biphenotypic, Acute","other_T_12"
"PHACTR4","2_47","other_T","other_T_10_3","other_T_10_3: Leukemia, Biphenotypic, Acute","other_T_12"
"PHF14","2_47","other_T","other_T_10_3","other_T_10_3: Leukemia, Biphenotypic, Acute","other_T_12"
"PHIP","2_47","other_T","other_T_10_3","other_T_10_3: Leukemia, Biphenotypic, Acute","other_T_12"
"PKN2","2_47","other_T","other_T_10_3","other_T_10_3: Leukemia, Biphenotypic, Acute","other_T_12"
"POU2F1","2_47","other_T","other_T_10_3","other_T_10_3: Leukemia, Biphenotypic, Acute","other_T_12"
"RAB3GAP2","2_47","other_T","other_T_10_3","other_T_10_3: Leukemia, Biphenotypic, Acute","other_T_12"
"RELCH","2_47","other_T","other_T_10_3","other_T_10_3: Leukemia, Biphenotypic, Acute","other_T_12"
"RICTOR","2_47","other_T","other_T_10_3","other_T_10_3: Leukemia, Biphenotypic, Acute","other_T_12"
"SCFD1","2_47","other_T","other_T_10_3","other_T_10_3: Leukemia, Biphenotypic, Acute","other_T_12"
"SFXN1","2_47","other_T","other_T_10_3","other_T_10_3: Leukemia, Biphenotypic, Acute","other_T_12"
"SLF1","2_47","other_T","other_T_10_3","other_T_10_3: Leukemia, Biphenotypic, Acute","other_T_12"
"SPEN","2_47","other_T","other_T_10_3","other_T_10_3: Leukemia, Biphenotypic, Acute","other_T_12"
"STK4","2_47","other_T","other_T_10_3","other_T_10_3: Leukemia, Biphenotypic, Acute","other_T_12"
"TASOR2","2_47","other_T","other_T_10_3","other_T_10_3: Leukemia, Biphenotypic, Acute","other_T_12"
"TBC1D22A","2_47","other_T","other_T_10_3","other_T_10_3: Leukemia, Biphenotypic, Acute","other_T_12"
"TLK1","2_47","other_T","other_T_10_3","other_T_10_3: Leukemia, Biphenotypic, Acute","other_T_12"
"TMEM260","2_47","other_T","other_T_10_3","other_T_10_3: Leukemia, Biphenotypic, Acute","other_T_12"
"TNIK","2_47","other_T","other_T_10_3","other_T_10_3: Leukemia, Biphenotypic, Acute","other_T_12"
"TRAF3","2_47","other_T","other_T_10_3","other_T_10_3: Leukemia, Biphenotypic, Acute","other_T_12"
"TRIP12","2_47","other_T","other_T_10_3","other_T_10_3: Leukemia, Biphenotypic, Acute","other_T_12"
"TTC19","2_47","other_T","other_T_10_3","other_T_10_3: Leukemia, Biphenotypic, Acute","other_T_12"
